schema_version,finding_id,run_id,rule_id,category,severity,source_marker,sink_kind,sink_value,evidence_seq_start,evidence_seq_end,summary
1,finding:v1:28bb0db4f516180d2e4e26cb74f040de21854845877dae7a7814e6e04043424d,run_83ecdb2df3e7d1ddd62bc2d8,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fc67183c000 length uint64 28672 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 8982 483d7cd350fd165e7bc8e5c7191a163f00d2ffdfe53c1d345082e3c5ad4d25c0 skillsissue-sandbox:local skillsissue-target-run_83ecdb2df3e7d1ddd62bc2d8 483d7cd350fd165e7bc8e5c7191a163f00d2ffdfe53c1d345082e3c5ad4d25c0 9 mmap  483d7cd350fd 20469 21013 21013 skillsissue-detonation 4026532448 2737884741 1 4026532451 1707448122 53 python3 3 140490284711936 detonation mmap 1707448122 53 1785511531459323021 1785511531479464162 65532,2569,2569,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:28c94d3a95b6dc6e992b0715622adb557d50f41ac3b565e1fa0bdff92941c668,run_66e83be9ddc6619fedbbb470,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7ff0b6ce1000 length uint64 20480 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9584 07caffc0c123bc44705d8b81b3f74f07af8bc3cb2daef881a3cbabff30832b53 skillsissue-sandbox:local skillsissue-target-run_66e83be9ddc6619fedbbb470 07caffc0c123bc44705d8b81b3f74f07af8bc3cb2daef881a3cbabff30832b53 9 mmap  07caffc0c123 23752 23755 23755 skillsissue-detonation 4026532400 1166859791 65 4026532403 2916815430 68 sed 0 140671835836416 detonation mmap 2916815430 68 1785511594431054890 1785511594431943445 65532,1052,1052,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:28dd22e5fc77e23924b636d198fd214abe2539be80c9a231931fcd2011b38e47,run_8494e00208e6a4c580ba5165,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fe32d231000 length uint64 45056 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9032 ad0eba01a1d5eb7c7309157c47f87b891b24de5879e2d966182bf7ad44b4f464 skillsissue-sandbox:local skillsissue-target-run_8494e00208e6a4c580ba5165 ad0eba01a1d5eb7c7309157c47f87b891b24de5879e2d966182bf7ad44b4f464 9 mmap  ad0eba01a1d5 20864 20865 20865 skillsissue-detonation 4026532448 2341853795 37 4026532451 3901209848 38 python 2 140613691576320 detonation mmap 3901209848 38 1785511545396990412 1785511545541385630 65532,2852,2852,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:28f8152473c602b38ed1bf586b2230b1d3a4ab7822ad900267ab6842bc6de6a3,run_7ec3adaf3ca2561e525312fe,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f234e540000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9093 d83d32a37444fc1e9be7e00fad3006718659674b0f169ca2b292f5058e7b89a1 skillsissue-sandbox:local skillsissue-target-run_7ec3adaf3ca2561e525312fe d83d32a37444fc1e9be7e00fad3006718659674b0f169ca2b292f5058e7b89a1 9 mmap  d83d32a37444 20679 21306 21306 skillsissue-detonation 4026532400 3099306886 1 4026532403 1757659099 62 sh 0 139789614710784 detonation mmap 1757659099 62 1785509532533101964 1785509532533847150 65532,303,303,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:291a9190242ad4ae2295eb00d04ce059296369eea9f0688e98e37d0b861006e8,run_69957b5864b01a9ac6e84062,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,/proc/meminfo,681,958,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:299c1d72c3974b918f84e50206df47ed8c7d48d0809364f06d29aa7348e4b90c,run_f866bb7f67a571f1221e7a2a,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fa6d995f000 length uint64 20480 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9190 a87e3cd15b9e1a49663cf24905487edb67980c90a90b4a076e5ce7e3ea111366 skillsissue-sandbox:local skillsissue-target-run_f866bb7f67a571f1221e7a2a a87e3cd15b9e1a49663cf24905487edb67980c90a90b4a076e5ce7e3ea111366 9 mmap  a87e3cd15b9e 21441 21835 21835 skillsissue-detonation 4026532447 3058307402 1 4026532450 77370303 43 python3 2 140354591780864 detonation mmap 77370303 43 1785511566643560798 1785511566664571776 65532,1855,1855,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:29d27c963de95d40781ffa30212ac54771483665f04243398fba0d05837802ec,run_42e4fb13d804a8370305279d,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f05bb5fd000 length uint64 28672 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9007 3fb95fa5199a7f957ad4da3a7d42f9e51fca876986f82cf5d77bb44e00ec7a00 skillsissue-sandbox:local skillsissue-target-run_42e4fb13d804a8370305279d 3fb95fa5199a7f957ad4da3a7d42f9e51fca876986f82cf5d77bb44e00ec7a00 9 mmap  3fb95fa5199a 20625 21253 21253 skillsissue-detonation 4026532310 457029721 1 4026532403 2510138771 61 python3 0 139662595182592 detonation mmap 2510138771 61 1785511566054205260 1785511566086759983 65532,854,854,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:29d50b30c489bde9cdcbdb47691be922d7d8fd3d95e4a80e2de77f906c40364f,run_67638929bad0d949aadfd143,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fec9746b000 length uint64 53248 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9018 05b258e08ae1afe3a4194303a41b1485938f0139eeae662f4ff4a5c811e524af skillsissue-sandbox:local skillsissue-target-run_67638929bad0d949aadfd143 05b258e08ae1afe3a4194303a41b1485938f0139eeae662f4ff4a5c811e524af 9 mmap  05b258e08ae1 20726 21357 21357 skillsissue-detonation 4026532401 2309558316 1 4026532404 1313720781 66 python3 3 140654127001600 detonation mmap 1313720781 66 1785511571817015742 1785511571846068019 65532,2445,2445,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:29d6202b17dea523d6163a574401bc3b6824d08a567cc5aa4bda552d373fc757,run_e313c85d88056e7acd773594,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fd2d8292000 length uint64 4096 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 4096 6 9498 c96bd342f07b3aab9eaf46cdf9ca84e47d3445182b6660db0cf5daefd3cd7ff0 skillsissue-sandbox:local skillsissue-target-run_e313c85d88056e7acd773594 c96bd342f07b3aab9eaf46cdf9ca84e47d3445182b6660db0cf5daefd3cd7ff0 9 mmap  c96bd342f07b 23673 23681 23681 skillsissue-detonation 4026532401 3789412187 63 4026532404 299411859 70 claude.exe 0 140543546433536 detonation mmap 299411859 70 1785511593413783445 1785511593417309807 65532,1367,1367,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:2a35020e45e11bc500bcd6fe553919bc4e58d9f5dc59e248e57a35119429a06a,run_848e9e40af5bedfffbbc8c3f,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f3f61c82000 length uint64 110592 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 28672 6 9559 fd43621626fe43a89df631d5eecf6335a70d3d7a9a61b20eb196a396138453c2 skillsissue-sandbox:local skillsissue-target-run_848e9e40af5bedfffbbc8c3f fd43621626fe43a89df631d5eecf6335a70d3d7a9a61b20eb196a396138453c2 9 mmap  fd43621626fe 23739 23740 23740 skillsissue-detonation 4026532401 2905331268 69 4026532404 2533640891 70 cp 1 139910200172544 detonation mmap 2533640891 70 1785511586508952940 1785511586509640601 65532,1226,1226,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:2a5fc92b7a50a2ebabdf49d792bd2021ff7f9617c1b6470ab394e9ff8609f756,run_62eca544fcc9067cda7b7a37,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f56c2aa6000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9018 894ef5d139ecc8dacefcfcf38f28ceaf46fae169c712468ceedc939bafb093d3 skillsissue-sandbox:local skillsissue-target-run_62eca544fcc9067cda7b7a37 894ef5d139ecc8dacefcfcf38f28ceaf46fae169c712468ceedc939bafb093d3 9 mmap  894ef5d139ec 20687 21325 21325 skillsissue-detonation 4026532401 2995619587 1 4026532404 761571941 72 sh 2 140010609860608 detonation mmap 761571941 72 1785506382293263382 1785506382294176025 65532,1433,1433,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:2aa6a466b346d7a324adbff1bc8030046168650f7989050212fa86c161cef31f,run_67638929bad0d949aadfd143,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7ffb09f5d000 length uint64 77824 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9018 05b258e08ae1afe3a4194303a41b1485938f0139eeae662f4ff4a5c811e524af skillsissue-sandbox:local skillsissue-target-run_67638929bad0d949aadfd143 05b258e08ae1afe3a4194303a41b1485938f0139eeae662f4ff4a5c811e524af 9 mmap  05b258e08ae1 20726 21355 21355 skillsissue-detonation 4026532401 2309558316 1 4026532404 2122250613 64 python3 0 140716180623360 detonation mmap 2122250613 64 1785511571613826745 1785511571614808458 65532,1446,1446,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:2afc42ef69200510eca8f2f0da16582d3795d1e0edd9f09a9ad09026f46639af,run_0081ee7c8c9f451881e98edf,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f6b27d0a000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9953 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e skillsissue-sandbox:local skillsissue-target-run_0081ee7c8c9f451881e98edf 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e 9 mmap  00704d92c4b7 24239 24832 24832 skillsissue-detonation 4026532401 694506459 1 4026532405 1485270645 72 sh 3 140098206212096 detonation mmap 1485270645 72 1785511617891736011 1785511617892730061 65532,1596,1596,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:2afe0bab7abcae73e2623a6ae7f8cd37e2cc6a46c171505c79b0945a9da68f70,run_393bca7359cb08d068d9a79a,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f643429c000 length uint64 114688 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9609 3ff0adebe8b4644d6f5c96737fcacabef9e5068bc012162ef13736aa69f0e242 skillsissue-sandbox:local skillsissue-target-run_393bca7359cb08d068d9a79a 3ff0adebe8b4644d6f5c96737fcacabef9e5068bc012162ef13736aa69f0e242 9 mmap  3ff0adebe8b4 23041 23601 23601 skillsissue-detonation 4026532400 1034610941 1 4026532403 1271678862 63 python3 0 140068348608512 detonation mmap 1271678862 63 1785511604720755426 1785511604722158522 65532,1014,1014,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:2b0ba0c79ea853037d76135dcfa556e57cf8b11615a80d3d0a2cc2a81b17e830,run_90bd4a2b42ae175c22f1ec3c,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f760175d000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9351 fc6de002573ef68a285250039d4e9551925ee99b8452bbc479c02c96fc322910 skillsissue-sandbox:local skillsissue-target-run_90bd4a2b42ae175c22f1ec3c fc6de002573ef68a285250039d4e9551925ee99b8452bbc479c02c96fc322910 9 mmap  fc6de002573e 21906 22425 22425 skillsissue-detonation 4026532402 1278290937 1 4026532405 2444061612 64 sh 1 140144807366656 detonation mmap 2444061612 64 1785511593481892445 1785511593482801600 65532,1955,1955,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:2b35856086807152e08639fb1b1897ef80bb78b831fa042972a430dbde8bcc68,run_f866bb7f67a571f1221e7a2a,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f7b46763000 length uint64 114688 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9190 a87e3cd15b9e1a49663cf24905487edb67980c90a90b4a076e5ce7e3ea111366 skillsissue-sandbox:local skillsissue-target-run_f866bb7f67a571f1221e7a2a a87e3cd15b9e1a49663cf24905487edb67980c90a90b4a076e5ce7e3ea111366 9 mmap  a87e3cd15b9e 21441 21836 21836 skillsissue-detonation 4026532447 3058307402 1 4026532450 3958214310 44 python3 0 140167439855616 detonation mmap 3958214310 44 1785511566744337630 1785511566745150697 65532,2029,2029,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:2b53143b0972e521701abbc2ab90c8fdf32b7582b2d4ff510b84a1a47f8c3e3a,run_0f4fe3a0190c310b2ee6b7d1,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f640828e000 length uint64 53248 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9007 0013988d108e73129d8138874e4415a9022183704d356beacf0b2b2a8b73f6f5 skillsissue-sandbox:local skillsissue-target-run_0f4fe3a0190c310b2ee6b7d1 0013988d108e73129d8138874e4415a9022183704d356beacf0b2b2a8b73f6f5 9 mmap  0013988d108e 21243 21244 21244 skillsissue-detonation 4026532401 3311553804 61 4026532404 2672810459 62 python 2 140067610353664 detonation mmap 2672810459 62 1785511565053336808 1785511565158845718 65532,1935,1935,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:2b742ec778dae6967e401de25fa07f55ff9654c0446c30c9f316404f7321b253,run_62eca544fcc9067cda7b7a37,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f4330699000 length uint64 475136 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 65536 6 9018 894ef5d139ecc8dacefcfcf38f28ceaf46fae169c712468ceedc939bafb093d3 skillsissue-sandbox:local skillsissue-target-run_62eca544fcc9067cda7b7a37 894ef5d139ecc8dacefcfcf38f28ceaf46fae169c712468ceedc939bafb093d3 9 mmap  894ef5d139ec 21328 21329 21329 skillsissue-detonation 4026532401 1114609218 74 4026532404 2424460579 75 python 1 139926551760896 detonation mmap 2424460579 75 1785506382396063711 1785506382396738057 65532,1662,1662,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:2b82e4ca355321bdf8c639f8e48b2cf9476e62361534fd2803fd0d5ae5b14cfd,run_67638929bad0d949aadfd143,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7facf8f9d000 length uint64 118784 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9018 05b258e08ae1afe3a4194303a41b1485938f0139eeae662f4ff4a5c811e524af skillsissue-sandbox:local skillsissue-target-run_67638929bad0d949aadfd143 05b258e08ae1afe3a4194303a41b1485938f0139eeae662f4ff4a5c811e524af 9 mmap  05b258e08ae1 20726 21353 21353 skillsissue-detonation 4026532401 2309558316 1 4026532404 2664218444 63 python3 2 140380888223744 detonation mmap 2664218444 63 1785511571512139284 1785511571541590039 65532,1362,1362,"Observed process injection, executable anonymous memory, or memory-resident execution"
